"Interval|""ms""|0|0|1","Utc|""ms""|0|0|1","RearRight|""""|0.0|5.0|50","RearLeft|""""|0.0|5.0|50","FrontLeft|""""|0.0|5.0|50","FrontRight|""""|0.0|5.0|50","Battery|""Volts""|0.0|20.0|1",,"AccelX|""G""|-3.0|3.0|25","AccelY|""G""|-3.0|3.0|25","AccelZ|""G""|-3.0|3.0|25","Yaw|""Deg/Sec""|-120|120|25","Pitch|""Deg/Sec""|-120|120|25","Roll|""Deg/Sec""|-120|120|25","RPM|""RPM""|0|12500|50","TPS|""%""|0.0|100.0|50","InjectorPW|""ms""|0.0|100.0|25","Baro|""kPa""|0|105|1","MAP|""kPa""|0|255|25","AFR|""ratio""|0.0|20.0|25","IAT|""C""|-20|205|25","EngineTemp|""C""|0|200|1","OilPressure|""psi""|0.0|200.0|50","OilTemp|""F""|0|300|1","FuelTemp|""C""|0|1024|1","Latitude|""Degrees""|-180.0|180.0|10","Longitude|""Degrees""|-180.0|180.0|10","Speed|""mph""|0.0|150.0|10","Distance|""mi""|0.0|0.0|10","Altitude|""ft""|0.0|4000.0|10","GPSSats|""""|0|20|10","GPSQual|""""|0|5|10","GPSDOP|""""|0.0|20.0|10","LapCount|""""|0|0|10","LapTime|""Min""|0.0|0.0|10","Sector|""""|0|0|10","SectorTime|""Min""|0.0|0.0|10","PredTime|""Min""|0.0|0.0|10","ElapsedTime|""Min""|0.0|0.0|10","CurrentLap|""""|0|0|10"
32051,1.52977E+12,0.75,1.24,0.69,0.54,14.44,,-0.06,-0.08,-0.87,0,1,-1,4658,0,4.38,70,88,12.22,25,41,54.23,47,22,40.846382,-96.767563,0,0.029,1198.8,7,2,2.2,0,0,-1,0,0,0,0
32071,1.52977E+12,0.75,1.25,0.69,0.54,,,,,,,,,4658,0,,,,,,,54.23,,,,,,,,,,,,,,,,,
32091,1.52977E+12,0.74,1.24,0.69,0.54,,,-0.07,-0.1,-0.98,0,0,-1,4758,0,4.41,,80,12.05,25,,54.23,,,,,,,,,,,,,,,,,
32111,1.52977E+12,0.75,1.25,0.7,0.53,,,,,,,,,4758,0,,,,,,,54.23,,,,,,,,,,,,,,,,,
32131,1.52977E+12,0.75,1.24,0.69,0.54,,,-0.03,-0.11,-0.96,0,1,-1,4889,28.7,4.28,,80,12.05,25,,54.23,,,,,,,,,,,,,,,,,
32151,1.52977E+12,0.75,1.24,0.69,0.54,,,,,,,,,4889,28.7,,,,,,,39.15,,,40.846382,-96.767563,0,0.029,1198.8,7,2,2.2,0,0,-1,0,0,0,0
32171,1.52977E+12,0.75,1.24,0.69,0.54,,,-0.03,-0.1,-0.91,0,1,-1,4889,28.7,4.28,,90,12.01,25,,39.15,,,,,,,,,,,,,,,,,
32191,1.52977E+12,0.74,1.25,0.69,0.54,,,,,,,,,5129,0,,,,,,,39.15,,,,,,,,,,,,,,,,,
32211,1.52977E+12,0.75,1.24,0.7,0.54,,,-0.01,-0.12,-0.86,0,1,-2,5129,0,4.38,,88,12.02,26,,39.15,,,,,,,,,,,,,,,,,
32231,1.52977E+12,0.75,1.24,0.7,0.54,,,,,,,,,5257,23.3,,,,,,,39.15,,,,,,,,,,,,,,,,,
32251,1.52977E+12,0.75,1.25,0.69,0.54,,,0.06,-0.07,-0.96,0,1,-1,5257,23.3,1.4,,87,12.02,26,,57.95,,,40.846382,-96.767563,0,0.029,1198.8,7,2,2.2,0,0,-1,0,0,0,0
32271,1.52977E+12,0.75,1.24,0.69,0.54,,,,,,,,,5257,23.3,,,,,,,57.95,,,,,,,,,,,,,,,,,
32291,1.52977E+12,0.75,1.24,0.7,0.54,,,0,-0.09,-0.94,0,1,-1,5536,0,4.28,,86,12.47,26,,57.95,,,,,,,,,,,,,,,,,
32311,1.52977E+12,0.74,1.24,0.69,0.54,,,,,,,,,5536,0,,,,,,,57.95,,,,,,,,,,,,,,,,,
32331,1.52977E+12,0.75,1.24,0.7,0.54,,,0.03,-0.1,-1.03,0,1,-1,5554,29.2,4.28,,86,12.47,26,,57.95,,,,,,,,,,,,,,,,,
32351,1.52977E+12,0.74,1.25,0.69,0.54,,,,,,,,,5554,29.2,,,,,,,54.73,,,40.846382,-96.767563,0,0.029,1198.8,7,2,2.2,0,0,-1,0,0,0,0
32371,1.52977E+12,0.75,1.24,0.7,0.54,,,0,-0.07,-0.87,0,1,-1,5554,29.2,4.28,,85,13.3,26,,54.73,,,,,,,,,,,,,,,,,
32391,1.52977E+12,0.74,1.25,0.69,0.54,,,,,,,,,5790,30,,,,,,,54.73,,,,,,,,,,,,,,,,,
32411,1.52977E+12,0.75,1.25,0.69,0.54,,,-0.04,-0.06,-1.08,0,0,0,5790,30,4.36,,85,14.01,26,,54.73,,,,,,,,,,,,,,,,,
32431,1.52977E+12,0.75,1.24,0.69,0.54,,,,,,,,,5706,9.8,,,,,,,54.73,,,,,,,,,,,,,,,,,
32451,1.52977E+12,0.75,1.24,0.69,0.54,,,-0.01,-0.01,-1,0,1,0,5706,9.8,4.18,,84,13.67,26,,57.85,,,40.846382,-96.767563,0,0.029,1198.8,7,2,2.2,0,0,-1,0,0,0,0
32471,1.52977E+12,0.75,1.24,0.69,0.54,,,,,,,,,5706,9.8,,,,,,,57.85,,,,,,,,,,,,,,,,,
32491,1.52977E+12,0.75,1.25,0.7,0.54,,,0.03,0.03,-0.91,0,1,0,5893,0,1.4,,65,13.79,26,,57.85,,,,,,,,,,,,,,,,,
32511,1.52977E+12,0.75,1.24,0.7,0.54,,,,,,,,,5893,0,,,,,,,57.85,,,,,,,,,,,,,,,,,
32531,1.52977E+12,0.75,1.25,0.7,0.55,,,0.08,0.07,-0.85,0,1,0,5977,28.4,4.37,,65,13.79,26,,57.85,,,,,,,,,,,,,,,,,
32551,1.52977E+12,0.75,1.25,0.7,0.54,,,,,,,,,5977,28.4,,,,,,,58.17,,,40.846382,-96.767563,0,0.029,1198.8,7,2,2.2,0,0,-1,0,0,0,0
32571,1.52977E+12,0.75,1.25,0.69,0.54,,,0.14,0.08,-0.84,0,1,0,5977,28.4,4.37,,83,13.92,26,,58.17,,,,,,,,,,,,,,,,,
32591,1.52977E+12,0.75,1.25,0.7,0.54,,,,,,,,,5552,29.5,,,,,,,58.17,,,,,,,,,,,,,,,,,
32611,1.52977E+12,0.75,1.25,0.7,0.54,,,0.08,0.07,-0.97,0,1,1,5552,29.5,4.04,,83,13.49,26,,58.17,,,,,,,,,,,,,,,,,
32631,1.52977E+12,0.75,1.25,0.7,0.54,,,,,,,,,5535,12.7,,,,,,,58.17,,,,,,,,,,,,,,,,,
32651,1.52977E+12,0.75,1.25,0.69,0.54,,,0.16,0.09,-0.98,0,1,0,5535,12.7,3.88,,84,14.02,26,,57.8,,,40.846382,-96.767563,0,0.029,1198.8,7,2,2.2,0,0,-1,0,0,0,0
32671,1.52977E+12,0.75,1.25,0.7,0.54,,,,,,,,,5535,12.7,,,,,,,57.8,,,,,,,,,,,,,,,,,
32691,1.52977E+12,0.75,1.25,0.7,0.54,,,0.08,0.12,-0.95,0,1,0,5619,29.7,4.28,,85,15.45,26,,57.8,,,,,,,,,,,,,,,,,
32711,1.52977E+12,0.75,1.25,0.7,0.54,,,,,,,,,5619,29.7,,,,,,,57.8,,,,,,,,,,,,,,,,,
32731,1.52977E+12,0.75,1.25,0.7,0.54,,,0.11,0.12,-1,0,1,0,5583,30.1,4.18,,85,15.45,26,,57.8,,,,,,,,,,,,,,,,,
32751,1.52977E+12,0.75,1.25,0.7,0.54,,,,,,,,,5583,30.1,,,,,,,57.8,,,40.846382,-96.767563,0,0.029,1198.8,7,2,2.2,0,0,-1,0,0,0,0
32771,1.52977E+12,0.75,1.25,0.7,0.54,,,0.06,0.13,-0.87,0,1,0,5583,30.1,4.18,,85,14.27,26,,57.8,,,,,,,,,,,,,,,,,
32791,1.52977E+12,0.75,1.25,0.7,0.54,,,,,,,,,5612,30.1,,,,,,,57.8,,,,,,,,,,,,,,,,,
32811,1.52977E+12,0.75,1.25,0.7,0.54,,,0.03,0.13,-0.98,0,0,0,5612,30.1,4.05,,84,13.41,26,,57.8,,,,,,,,,,,,,,,,,
32831,1.52977E+12,0.75,1.25,0.7,0.54,,,,,,,,,5647,34.1,,,,,,,57.8,,,,,,,,,,,,,,,,,
32851,1.52977E+12,0.75,1.25,0.69,0.54,,,0.06,0.16,-0.93,0,0,0,5647,34.1,4.29,,85,12.98,26,,57.55,,,40.846386,-96.767563,1.11,0.029,1185.5,7,2,2.2,0,0,-1,0,0,0,0
32871,1.52977E+12,0.75,1.25,0.7,0.55,,,,,,,,,5647,34.1,,,,,,,57.55,,,,,,,,,,,,,,,,,
32891,1.52977E+12,0.76,1.24,0.7,0.54,,,0.09,0.17,-0.86,0,0,0,5712,0,3.15,,85,12.85,26,,57.55,,,,,,,,,,,,,,,,,
32911,1.52977E+12,0.75,1.25,0.7,0.54,,,,,,,,,5712,0,,,,,,,57.55,,,,,,,,,,,,,,,,,
32931,1.52977E+12,0.76,1.25,0.7,0.54,,,0.09,0.16,-1.02,0,0,0,5720,22.2,4.3,,85,12.77,26,,57.55,,,,,,,,,,,,,,,,,
32951,1.52977E+12,0.75,1.25,0.7,0.54,,,,,,,,,5720,22.2,,,,,,,57.55,,,40.846386,-96.767563,1.49,0.029,1185.4,7,2,2.2,0,0,-1,0,0,0,0
32971,1.52977E+12,0.76,1.25,0.7,0.55,,,0.01,0.13,-0.96,0,0,-1,5758,35.2,4.34,,85,12.77,26,,57.55,,,,,,,,,,,,,,,,,
32991,1.52977E+12,0.75,1.25,0.7,0.55,,,,,,,,,5758,35.2,,,,,,,57.55,,,,,,,,,,,,,,,,,
33011,1.52977E+12,0.75,1.25,0.7,0.54,,,0.03,0.17,-0.97,0,0,0,5758,35.2,4.34,,85,12.73,26,,57.55,,,,,,,,,,,,,,,,,
33031,1.52977E+12,0.75,1.25,0.7,0.54,,,,,,,,,5447,0,,,,,,,57.55,,,,,,,,,,,,,,,,,
33051,1.52977E+12,0.75,1.25,0.7,0.54,14.32,,-0.02,0.15,-0.84,1,0,-1,5447,0,1.4,70,75,12.72,26,42,60.77,47,22,40.846386,-96.767563,2.11,0.029,1185.4,7,2,2.2,0,0,-1,0,0,0,0
33071,1.52977E+12,0.76,1.25,0.7,0.54,,,,,,,,,5587,36.1,,,,,,,60.77,,,,,,,,,,,,,,,,,
33091,1.52977E+12,0.75,1.25,0.7,0.54,,,0.03,0.14,-0.85,1,1,-1,5587,36.1,4.32,,86,13.42,26,,60.77,,,,,,,,,,,,,,,,,
33111,1.52977E+12,0.75,1.25,0.7,0.55,,,,,,,,,5587,36.1,,,,,,,60.77,,,,,,,,,,,,,,,,,
33131,1.52977E+12,0.75,1.25,0.7,0.55,,,-0.02,0.14,-1.01,1,0,0,5446,34.8,4.22,,86,13.74,26,,60.77,,,,,,,,,,,,,,,,,
33151,1.52977E+12,0.75,1.25,0.7,0.54,,,,,,,,,5446,34.8,,,,,,,56.8,,,40.846382,-96.767563,2.46,0.03,1185.4,7,2,2.2,0,0,-1,0,0,0,0
33171,1.52977E+12,0.76,1.26,0.7,0.55,,,0.02,0.19,-0.93,1,0,-1,5446,34.8,4.22,,86,13.74,26,,56.8,,,,,,,,,,,,,,,,,
33191,1.52977E+12,0.76,1.25,0.7,0.55,,,,,,,,,5512,7.2,,,,,,,56.8,,,,,,,,,,,,,,,,,
33211,1.52977E+12,0.75,1.25,0.7,0.54,,,0.01,0.13,-0.94,1,0,-1,5512,7.2,3.74,,86,13.85,26,,56.8,,,,,,,,,,,,,,,,,
33231,1.52977E+12,0.76,1.25,0.7,0.54,,,,,,,,,5490,32.9,,,,,,,56.8,,,,,,,,,,,,,,,,,
33251,1.52977E+12,0.76,1.25,0.7,0.55,,,0.06,0.18,-1.04,1,0,0,5490,32.9,1.4,,81,13.64,26,,57.8,,,40.846382,-96.767563,3.08,0.03,1185.6,7,2,2.2,0,0,-1,0,0,0,0
33271,1.52977E+12,0.76,1.25,0.7,0.55,,,,,,,,,5385,35.8,,,,,,,57.8,,,,,,,,,,,,,,,,,
33291,1.52977E+12,0.75,1.25,0.7,0.54,,,0.02,0.18,-0.88,1,0,0,5385,35.8,4.32,,87,13.16,26,,57.8,,,,,,,,,,,,,,,,,
33311,1.52977E+12,0.75,1.25,0.7,0.55,,,,,,,,,5385,35.8,,,,,,,57.8,,,,,,,,,,,,,,,,,
33331,1.52977E+12,0.76,1.26,0.7,0.55,,,0.03,0.16,-0.73,1,0,-1,5273,0,1.4,,88,13.08,26,,57.8,,,,,,,,,,,,,,,,,
33351,1.52977E+12,0.75,1.25,0.7,0.55,,,,,,,,,5273,0,,,,,,,63.52,,,40.846382,-96.767563,3.43,0.03,1185.7,7,2,2.2,0,0,-1,0,0,0,0
33371,1.52977E+12,0.76,1.25,0.71,0.55,,,0.06,0.19,-0.64,1,0,-1,5108,7.8,4.33,,88,13.08,26,,63.52,,,,,,,,,,,,,,,,,
33391,1.52977E+12,0.76,1.26,0.7,0.54,,,,,,,,,5108,7.8,,,,,,,63.52,,,,,,,,,,,,,,,,,
33411,1.52977E+12,0.75,1.25,0.7,0.55,,,0.01,0.14,-0.62,1,1,-2,5108,7.8,4.33,,87,13.67,26,,63.52,,,,,,,,,,,,,,,,,
33431,1.52977E+12,0.75,1.25,0.7,0.55,,,,,,,,,4737,26.5,,,,,,,63.52,,,,,,,,,,,,,,,,,
33451,1.52977E+12,0.75,1.25,0.7,0.55,,,0.08,0.19,-0.68,1,1,-1,4737,26.5,4.22,,89,13.67,26,,55.3,,,40.846382,-96.767563,3.95,0.03,1185.7,7,2,2.2,0,0,-1,0,0,0,0
33471,1.52977E+12,0.76,1.25,0.7,0.55,,,,,,,,,4632,1,,,,,,,55.3,,,,,,,,,,,,,,,,,
33491,1.52977E+12,0.75,1.25,0.7,0.55,,,0.02,0.18,-0.89,1,1,-1,4632,1,4.49,,91,14.82,26,,55.3,,,,,,,,,,,,,,,,,
33511,1.52977E+12,0.76,1.25,0.7,0.54,,,,,,,,,4632,1,,,,,,,55.3,,,,,,,,,,,,,,,,,
33531,1.52977E+12,0.76,1.26,0.7,0.55,,,0.02,0.16,-1.02,1,0,0,4503,0,4.63,,82,16.02,26,,55.3,,,,,,,,,,,,,,,,,
33551,1.52977E+12,0.75,1.25,0.7,0.55,,,,,,,,,4503,0,,,,,,,59.67,,,40.846378,-96.76757,4.52,0.03,1185.8,7,2,2.2,0,0,-1,0,0,0,0
33571,1.52977E+12,0.76,1.26,0.7,0.55,,,-0.01,0.13,-1.18,1,0,0,4421,0,3.12,,82,16.02,26,,59.67,,,,,,,,,,,,,,,,,
33591,1.52977E+12,0.75,1.25,0.7,0.55,,,,,,,,,4421,0,,,,,,,59.67,,,,,,,,,,,,,,,,,
33611,1.52977E+12,0.76,1.26,0.7,0.55,,,-0.03,0.15,-1.33,1,-1,0,4421,0,3.12,,92,14.49,26,,59.67,,,,,,,,,,,,,,,,,
33631,1.52977E+12,0.76,1.26,0.7,0.55,,,,,,,,,4396,36,,,,,,,59.67,,,,,,,,,,,,,,,,,
33651,1.52977E+12,0.75,1.25,0.7,0.55,,,0.02,0.21,-1.33,1,-1,0,4396,36,4.56,,93,13.2,26,,45.6,,,40.846378,-96.76757,5.16,0.03,1185.9,7,2,2.2,0,0,-1,0,0,0,0
33671,1.52977E+12,0.76,1.26,0.7,0.55,,,,,,,,,4391,0,,,,,,,45.6,,,,,,,,,,,,,,,,,
33691,1.52977E+12,0.76,1.26,0.71,0.55,,,0.02,0.29,-1.26,1,0,0,4391,0,4.04,,92,12.55,26,,45.6,,,,,,,,,,,,,,,,,
33711,1.52977E+12,0.76,1.26,0.7,0.55,,,,,,,,,4391,0,,,,,,,45.6,,,,,,,,,,,,,,,,,
33731,1.52977E+12,0.76,1.26,0.7,0.55,,,0.13,0.31,-1.16,1,0,1,4398,35.6,4.61,,72,12.35,26,,45.6,,,,,,,,,,,,,,,,,
33751,1.52977E+12,0.76,1.26,0.71,0.55,,,,,,,,,4398,35.6,,,,,,,55.63,,,40.846374,-96.76757,5.67,0.03,1186,7,2,2.2,0,0,-1,0,0,0,0
33771,1.52977E+12,0.76,1.26,0.71,0.55,,,0.14,0.3,-1.06,2,0,0,4388,22.8,4.64,,72,12.35,26,,55.63,,,,,,,,,,,,,,,,,
33791,1.52977E+12,0.76,1.25,0.7,0.55,,,,,,,,,4388,22.8,,,,,,,55.63,,,,,,,,,,,,,,,,,
33811,1.52977E+12,0.76,1.26,0.71,0.55,,,0.12,0.24,-0.97,2,1,-1,4388,22.8,4.64,,92,12.27,26,,55.63,,,,,,,,,,,,,,,,,
33831,1.52977E+12,0.76,1.25,0.7,0.55,,,,,,,,,4263,36.6,,,,,,,55.63,,,,,,,,,,,,,,,,,
33851,1.52977E+12,0.76,1.26,0.71,0.54,,,0.1,0.19,-1.08,2,0,0,4263,36.6,4.53,,92,12.32,26,,54.05,,,40.846374,-96.767578,6.13,0.03,1186.1,7,3,2.2,0,0,-1,0,0,0,0
33871,1.52977E+12,0.76,1.25,0.71,0.55,,,,,,,,,4264,0,,,,,,,54.05,,,,,,,,,,,,,,,,,
33891,1.52977E+12,0.76,1.26,0.7,0.55,,,0.01,0.23,-1.2,2,0,0,4264,0,2.51,,92,12.69,26,,54.05,,,,,,,,,,,,,,,,,
33911,1.52977E+12,0.76,1.26,0.7,0.55,,,,,,,,,4264,0,,,,,,,54.05,,,,,,,,,,,,,,,,,
33931,1.52977E+12,0.76,1.26,0.71,0.55,,,0.07,0.32,-1.13,3,1,0,4356,36.7,2.25,,93,13.07,26,,54.05,,,,,,,,,,,,,,,,,
33951,1.52977E+12,0.76,1.26,0.71,0.55,,,,,,,,,4356,36.7,,,,,,,54.38,,,40.846371,-96.767578,6.77,0.031,1186.2,7,3,2.2,0,0,-1,0,0,0,0
33971,1.52977E+12,0.77,1.25,0.71,0.55,,,0.12,0.28,-1.02,3,1,0,4333,38,4.65,,93,13.07,26,,54.38,,,,,,,,,,,,,,,,,
33991,1.52977E+12,0.76,1.26,0.71,0.55,,,,,,,,,4333,38,,,,,,,54.38,,,,,,,,,,,,,,,,,
34011,1.52977E+12,0.76,1.26,0.71,0.55,,,0.01,0.18,-0.97,3,0,0,4333,38,4.65,,82,13.17,26,,54.38,,,,,,,,,,,,,,,,,
34031,1.52977E+12,0.77,1.26,0.71,0.55,,,,,,,,,4286,34.6,,,,,,,54.38,,,,,,,,,,,,,,,,,
34051,1.52977E+12,0.76,1.26,0.71,0.55,14.54,,-0.01,0.19,-1.07,4,0,0,4286,34.6,2.81,70,67,13.23,26,42,52.15,47,22,40.846371,-96.767578,7.3,0.031,1186.3,7,3,2.2,0,0,-1,0,0,0,0
34071,1.52977E+12,0.76,1.26,0.71,0.55,,,,,,,,,4238,8.8,,,,,,,52.15,,,,,,,,,,,,,,,,,
34091,1.52977E+12,0.76,1.26,0.71,0.55,,,0.1,0.23,-0.97,4,1,0,4238,8.8,4.04,,92,13.45,26,,52.15,,,,,,,,,,,,,,,,,
34111,1.52977E+12,0.76,1.26,0.71,0.55,,,,,,,,,4238,8.8,,,,,,,52.15,,,,,,,,,,,,,,,,,
34131,1.52977E+12,0.76,1.26,0.71,0.55,,,0.06,0.15,-0.85,4,1,-1,4364,38,4.57,,93,13.57,26,,52.15,,,,,,,,,,,,,,,,,
34151,1.52977E+12,0.76,1.26,0.71,0.55,,,,,,,,,4364,38,,,,,,,54.38,,,40.846367,-96.767586,7.76,0.031,1186.3,7,3,2.2,0,0,-1,0,0,0,0
34171,1.52977E+12,0.76,1.26,0.7,0.55,,,0.02,0.07,-0.85,4,1,-1,4458,0,4.52,,93,13.57,26,,54.38,,,,,,,,,,,,,,,,,
34191,1.52977E+12,0.76,1.26,0.71,0.55,,,,,,,,,4458,0,,,,,,,54.38,,,,,,,,,,,,,,,,,
34211,1.52977E+12,0.76,1.26,0.71,0.55,,,-0.02,0,-0.81,4,1,0,4458,0,4.52,,92,13.7,27,,54.38,,,,,,,,,,,,,,,,,
34231,1.52977E+12,0.76,1.26,0.71,0.55,,,,,,,,,4499,34.6,,,,,,,54.38,,,,,,,,,,,,,,,,,
34251,1.52977E+12,0.76,1.26,0.71,0.55,,,-0.08,-0.04,-0.82,5,0,0,4499,34.6,4.73,,93,13.8,27,,40.65,,,40.846367,-96.767593,8.72,0.031,1186.4,7,3,2.2,0,0,-1,0,0,0,0
34271,1.52977E+12,0.76,1.26,0.71,0.55,,,,,,,,,4366,4.2,,,,,,,40.65,,,,,,,,,,,,,,,,,
34291,1.52977E+12,0.76,1.26,0.71,0.55,,,-0.06,-0.03,-0.89,5,0,1,4366,4.2,4.66,,92,13.23,27,,40.65,,,,,,,,,,,,,,,,,
34311,1.52977E+12,0.76,1.26,0.71,0.55,,,,,,,,,4366,4.2,,,,,,,40.65,,,,,,,,,,,,,,,,,
34331,1.52977E+12,0.76,1.26,0.71,0.55,,,-0.07,0.05,-1.02,5,0,1,4335,29.3,4.54,,68,13.05,27,,40.65,,,,,,,,,,,,,,,,,
34351,1.52977E+12,0.76,1.26,0.71,0.55,,,,,,,,,4335,29.3,,,,,,,62.35,,,40.846363,-96.767593,9.3,0.032,1186.4,7,3,2.2,0,0,-1,0,0,0,0
34371,1.52977E+12,0.76,1.26,0.71,0.55,,,0,0.14,-0.97,5,0,0,4270,38.3,4.55,,68,13.05,27,,62.35,,,,,,,,,,,,,,,,,
34391,1.52977E+12,0.76,1.26,0.71,0.55,,,,,,,,,4270,38.3,,,,,,,62.35,,,,,,,,,,,,,,,,,
34411,1.52977E+12,0.76,1.26,0.71,0.55,,,0.01,0.09,-0.91,5,0,0,4270,38.3,4.55,,92,13.63,27,,62.35,,,,,,,,,,,,,,,,,
34431,1.52977E+12,0.76,1.26,0.71,0.56,,,,,,,,,4162,38.8,,,,,,,62.35,,,,,,,,,,,,,,,,,
34451,1.52977E+12,0.76,1.26,0.71,0.56,,,0.07,0.14,-1.07,5,0,0,4162,38.8,1.4,,80,13.79,27,,56,,,40.846359,-96.767601,9.62,0.032,1186.4,7,3,2.2,0,0,-1,0,0,0,0
34471,1.52977E+12,0.77,1.26,0.7,0.55,,,,,,,,,4138,36.1,,,,,,,56,,,,,,,,,,,,,,,,,
34491,1.52977E+12,0.76,1.26,0.71,0.55,,,0.07,0.12,-0.98,6,0,0,4138,36.1,4.51,,77,13.85,27,,56,,,,,,,,,,,,,,,,,
34511,1.52977E+12,0.76,1.26,0.71,0.55,,,,,,,,,4138,36.1,,,,,,,56,,,,,,,,,,,,,,,,,
34531,1.52977E+12,0.76,1.26,0.71,0.56,,,0.12,0.16,-1.01,6,0,0,3904,39,4.16,,92,13.98,27,,56,,,,,,,,,,,,,,,,,
34551,1.52977E+12,0.76,1.26,0.71,0.55,,,,,,,,,3904,39,,,,,,,53.75,,,40.846355,-96.767601,10.1,0.032,1186.5,7,3,2.2,0,0,-1,0,0,0,0
34571,1.52977E+12,0.76,1.26,0.71,0.56,,,0.11,0.15,-1.05,6,-1,1,3896,0,4.28,,92,13.98,27,,53.75,,,,,,,,,,,,,,,,,
34591,1.52977E+12,0.76,1.26,0.71,0.55,,,,,,,,,3896,0,,,,,,,53.75,,,,,,,,,,,,,,,,,
34611,1.52977E+12,0.76,1.26,0.7,0.55,,,0.1,0.1,-1.02,6,-1,1,3896,0,4.28,,92,14.61,27,,53.75,,,,,,,,,,,,,,,,,
34631,1.52977E+12,0.77,1.26,0.71,0.55,,,,,,,,,4069,39.5,,,,,,,53.75,,,,,,,,,,,,,,,,,
34651,1.52977E+12,0.76,1.26,0.71,0.55,,,0.15,0.14,-1.02,7,0,1,4069,39.5,4.47,,87,16.02,27,,54.33,,,40.846355,-96.767601,10.1,0.032,1186.5,7,3,2.2,0,0,-1,0,0,0,0
34671,1.52977E+12,0.77,1.26,0.71,0.55,,,,,,,,,4120,39.9,,,,,,,54.33,,,,,,,,,,,,,,,,,
34691,1.52977E+12,0.77,1.26,0.71,0.55,,,0.06,0.08,-1,8,-1,0,4120,39.9,4.55,,93,17.32,27,,54.33,,,,,,,,,,,,,,,,,
34711,1.52977E+12,0.77,1.26,0.71,0.56,,,,,,,,,4120,39.9,,,,,,,54.33,,,,,,,,,,,,,,,,,
34731,1.52977E+12,0.76,1.26,0.71,0.56,,,0.09,0.13,-1.02,8,0,0,4139,39.8,4.41,,93,17.33,27,,54.33,,,,,,,,,,,,,,,,,
34751,1.52977E+12,0.77,1.26,0.71,0.56,,,,,,,,,4139,39.8,,,,,,,51.38,,,40.846348,-96.767601,10.68,0.033,1186.5,7,3,2.2,0,0,-1,0,0,0,0
34771,1.52977E+12,0.76,1.27,0.71,0.56,,,0.1,0.06,-0.86,9,0,-1,4279,39.5,4.34,,93,17.33,27,,51.38,,,,,,,,,,,,,,,,,
34791,1.52977E+12,0.77,1.27,0.71,0.55,,,,,,,,,4279,39.5,,,,,,,51.38,,,,,,,,,,,,,,,,,
34811,1.52977E+12,0.76,1.26,0.71,0.55,,,0.08,0.03,-0.98,9,0,-1,4279,39.5,4.34,,93,16.67,27,,51.38,,,,,,,,,,,,,,,,,
34831,1.52977E+12,0.77,1.26,0.71,0.55,,,,,,,,,4354,39.5,,,,,,,51.38,,,,,,,,,,,,,,,,,
34851,1.52977E+12,0.76,1.27,0.71,0.56,,,0.04,0.07,-1.14,10,0,0,4354,39.5,4.2,,79,14.95,27,,53.85,,,40.846348,-96.767609,11.28,0.033,1186.6,7,3,2.2,0,0,-1,0,0,0,0
34871,1.52977E+12,0.77,1.26,0.71,0.56,,,,,,,,,4379,40.2,,,,,,,53.85,,,,,,,,,,,,,,,,,
34891,1.52977E+12,0.76,1.26,0.71,0.56,,,0.09,0.12,-1.26,11,-1,0,4379,40.2,4.66,,71,14.13,27,,53.85,,,,,,,,,,,,,,,,,
34911,1.52977E+12,0.76,1.26,0.71,0.56,,,,,,,,,4379,40.2,,,,,,,53.85,,,,,,,,,,,,,,,,,
34931,1.52977E+12,0.76,1.26,0.72,0.56,,,0.04,0.15,-1.27,11,0,0,4494,10.6,3.23,,71,13.41,27,,53.85,,,,,,,,,,,,,,,,,
34951,1.52977E+12,0.76,1.26,0.71,0.56,,,,,,,,,4494,10.6,,,,,,,49.08,,,40.846344,-96.767609,11.8,0.033,1186.5,7,3,2.2,0,0,-1,0,0,0,0
34971,1.52977E+12,0.76,1.27,0.71,0.56,,,0.11,0.16,-1.39,11,-1,0,4538,37.6,4.7,,71,13.41,27,,49.08,,,,,,,,,,,,,,,,,
34991,1.52977E+12,0.76,1.26,0.71,0.56,,,,,,,,,4538,37.6,,,,,,,49.08,,,,,,,,,,,,,,,,,
35011,1.52977E+12,0.77,1.26,0.71,0.56,,,0.01,0.11,-1.5,12,-1,-1,4538,37.6,4.7,,81,13.02,27,,49.08,,,,,,,,,,,,,,,,,
35031,1.52977E+12,0.77,1.26,0.71,0.56,,,,,,,,,4632,32,,,,,,,49.08,,,,,,,,,,,,,,,,,
35051,1.52977E+12,0.77,1.26,0.71,0.55,14.46,,0.03,0.04,-1.41,13,-1,0,4632,32,4.53,70,93,13.02,27,42,55.58,48,22,40.84634,-96.767616,12.11,0.034,1186.5,7,3,2.2,0,0,-1,0,0,0,0
35071,1.52977E+12,0.76,1.26,0.71,0.56,,,,,,,,,4754,5.1,,,,,,,55.58,,,,,,,,,,,,,,,,,
35091,1.52977E+12,0.76,1.26,0.71,0.56,,,0.13,0.07,-1.25,13,0,0,4754,5.1,3.76,,78,13.58,27,,55.58,,,,,,,,,,,,,,,,,
35111,1.52977E+12,0.77,1.27,0.71,0.56,,,,,,,,,4754,5.1,,,,,,,55.58,,,,,,,,,,,,,,,,,
